time_s,x_m,y_m,heading_deg,speed_mmps,steering_deg,throttle,mean_throttle,brake
42.938,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.039,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.14,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.241,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.342,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.441,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.542,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.643,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.744,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.844,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
43.944,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.044,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.144,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.244,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.345,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.445,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.545,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.646,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.747,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.848,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
44.948,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.048,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.149,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.249,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.349,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.45,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.55,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.65,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.75,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.851,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
45.952,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.052,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.153,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.253,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.354,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.454,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.555,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.663,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.757,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.858,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
46.957,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.058,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.159,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.259,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.36,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.46,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.56,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.66,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.761,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.862,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
47.962,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
48.064,1.236,25.765,339.12,0.0,-25.0,50,50.0,0
48.165,1.236,25.765,339.12,0.0,-25.0,150,62.5,0
48.265,1.206,25.843,338.87,0.84,-25.0,150,75.0,0
48.368,1.176,25.921,338.62,0.84,-25.0,50,75.0,0
48.467,1.145,25.999,338.37,0.84,-25.0,50,75.0,0
48.567,1.113,26.077,338.12,0.84,-25.0,50,75.0,0
48.667,1.082,26.155,337.87,0.84,-25.0,50,75.0,0
48.768,1.05,26.232,337.62,0.84,-25.0,50,75.0,0
48.869,1.017,26.31,337.37,0.84,-25.0,50,75.0,0
48.97,0.985,26.387,337.12,0.84,-25.0,150,75.0,0
49.071,0.954,26.459,336.87,0.78,-25.0,50,62.5,0
49.171,0.925,26.526,336.62,0.725,-25.0,50,62.5,0
49.271,0.898,26.587,336.37,0.674,-25.0,50,62.5,0
49.371,0.873,26.645,336.12,0.627,-25.0,50,62.5,0
49.471,0.849,26.698,335.87,0.583,-25.0,50,62.5,0
49.572,0.827,26.747,335.62,0.542,-25.0,50,62.5,0
49.672,0.806,26.793,335.37,0.504,-25.0,50,62.5,0
49.773,0.786,26.835,335.12,0.468,-25.0,50,50.0,0
49.874,0.768,26.875,334.87,0.435,-25.0,150,62.5,0
49.974,0.75,26.911,334.62,0.405,-25.0,50,62.5,0
50.073,0.734,26.945,334.37,0.376,-25.0,50,62.5,0
50.174,0.697,27.021,334.12,0.84,-25.0,150,75.0,0
50.273,0.614,27.19,333.87,1.889,-25.0,150,87.5,0
50.373,0.53,27.36,333.62,1.889,-25.0,50,87.5,0
50.474,0.446,27.529,333.37,1.889,-25.0,50,87.5,0
50.574,0.36,27.697,333.12,1.889,-25.0,50,87.5,0
50.675,0.28,27.853,332.87,1.756,-25.0,50,75.0,0
50.777,0.205,27.998,332.62,1.632,-25.0,50,75.0,0
50.878,0.135,28.133,332.37,1.517,-25.0,50,75.0,0
50.978,0.069,28.257,332.12,1.411,-25.0,50,62.5,0
51.078,0.007,28.373,331.87,1.311,-25.0,50,50.0,0
51.178,-0.051,28.48,331.62,1.219,-25.0,50,50.0,0
51.279,-0.105,28.58,331.37,1.133,-25.0,50,50.0,0
51.38,-0.156,28.672,331.12,1.053,-25.0,50,50.0,0
51.482,-0.204,28.757,330.87,0.979,-25.0,50,50.0,0
51.583,-0.249,28.837,330.62,0.91,-25.0,50,50.0,0
51.683,0.0,0.0,0.0,0.0,-3.0,50,50.0,0
51.784,0.0,0.0,0.0,0.0,-3.0,50,50.0,0
51.885,0.0,0.0,0.0,0.0,-3.0,50,50.0,0
51.985,0.0,0.0,0.0,0.0,-3.0,50,50.0,0
52.084,0.0,0.0,0.0,0.0,-3.0,50,50.0,0
52.185,0.0,0.0,0.0,0.0,-3.0,150,62.5,0
52.286,-0.0,0.084,359.97,0.84,-3.0,150,75.0,0
52.385,-0.0,0.273,359.97,1.889,0.0,150,87.5,0
52.485,-0.0,0.567,0.0,2.938,3.0,150,100.0,0
52.587,0.0,0.965,0.06,3.988,6.0,150,112.5,0
52.688,0.002,1.469,0.15,5.037,9.0,150,125.0,0
52.79,0.004,1.973,0.27,5.037,12.0,50,125.0,0
52.89,0.008,2.477,0.42,5.037,15.0,50,125.0,0
52.991,0.013,2.945,0.6,4.682,18.0,50,112.5,0
53.091,0.019,3.38,0.81,4.353,21.0,50,100.0,0
53.192,0.026,3.785,1.05,4.046,24.0,50,87.5,0
53.292,0.035,4.161,1.3,3.761,25.0,50,75.0,0
53.393,0.044,4.51,1.55,3.497,25.0,150,75.0,0
53.493,0.054,4.835,1.8,3.251,25.0,150,75.0,0
53.594,0.065,5.137,2.05,3.022,25.0,150,87.5,0
53.694,0.077,5.431,2.3,2.938,25.0,150,100.0,0
53.795,0.09,5.724,2.55,2.938,25.0,50,100.0,0
53.896,0.104,6.018,2.8,2.938,25.0,50,100.0,0
53.996,0.12,6.311,3.05,2.938,25.0,50,100.0,0
54.097,0.143,6.709,3.3,3.988,25.0,150,112.5,0
54.197,0.168,7.107,3.55,3.988,25.0,150,112.5,0
54.298,0.194,7.505,3.8,3.988,25.0,150,112.5,0
54.399,0.222,7.903,4.05,3.988,25.0,150,112.5,0
54.499,0.252,8.3,4.3,3.988,25.0,150,112.5,0
54.6,0.292,8.803,4.55,5.037,25.0,150,125.0,0
54.701,0.343,9.409,4.8,6.086,25.0,150,137.5,0
54.802,0.406,10.12,5.05,7.136,25.0,150,150.0,0
54.901,0.472,10.83,5.3,7.136,25.0,150,150.0,0
55.002,0.541,11.541,5.55,7.136,25.0,150,150.0,0
55.103,0.613,12.251,5.8,7.136,25.0,150,150.0,0
55.204,0.688,12.96,6.05,7.136,25.0,150,150.0,0
55.305,0.766,13.669,6.3,7.136,25.0,150,150.0,0
55.404,0.848,14.378,6.55,7.136,25.0,150,150.0,0
55.506,0.932,15.087,6.8,7.136,25.0,150,150.0,0
55.606,1.02,15.795,7.05,7.136,25.0,150,150.0,0
55.707,1.111,16.503,7.3,7.136,25.0,150,150.0,0
55.807,1.204,17.21,7.55,7.136,25.0,150,150.0,0
55.908,1.301,17.917,7.8,7.136,25.0,150,150.0,0
56.009,1.401,18.624,8.05,7.136,25.0,150,150.0,0
56.111,1.504,19.33,8.3,7.136,25.0,150,150.0,0
56.211,1.61,20.036,8.55,7.136,25.0,150,150.0,0
56.312,1.719,20.741,8.8,7.136,25.0,150,150.0,0
56.411,1.832,21.445,9.05,7.136,25.0,150,150.0,0
56.512,1.947,22.15,9.3,7.136,25.0,150,150.0,0
56.612,2.065,22.853,9.55,7.136,25.0,150,150.0,0
56.713,2.187,23.556,9.8,7.136,25.0,150,150.0,0
56.813,2.311,24.259,10.05,7.136,25.0,150,150.0,0
56.912,2.439,24.961,10.3,7.136,25.0,150,150.0,0
57.013,2.569,25.663,10.55,7.136,25.0,150,150.0,0
57.115,2.703,26.364,10.8,7.136,25.0,150,150.0,0
57.215,2.84,27.064,11.05,7.136,25.0,150,150.0,0
57.316,2.98,27.764,11.3,7.136,25.0,150,150.0,0
57.415,3.123,28.463,11.55,7.136,25.0,150,150.0,0
57.516,3.269,29.161,11.8,7.136,25.0,150,150.0,0
57.618,3.418,29.859,12.05,7.136,25.0,150,150.0,0
57.719,3.57,30.556,12.3,7.136,25.0,150,150.0,0
57.819,3.725,31.253,12.55,7.136,25.0,150,150.0,0
57.919,3.883,31.949,12.8,7.136,25.0,150,150.0,0
58.02,4.044,32.644,13.05,7.136,25.0,150,150.0,0
58.12,4.208,33.338,13.3,7.136,25.0,150,150.0,0
58.22,4.375,34.032,13.55,7.136,25.0,150,150.0,0
58.32,4.545,34.725,13.8,7.136,25.0,150,150.0,0
58.421,4.719,35.417,14.05,7.136,25.0,150,150.0,0
58.522,4.895,36.109,14.3,7.136,25.0,150,150.0,0
58.622,5.074,36.8,14.55,7.136,25.0,150,150.0,0
58.721,5.256,37.489,14.8,7.136,25.0,150,150.0,0
58.822,5.442,38.179,15.05,7.136,25.0,150,150.0,0
58.924,5.63,38.867,15.3,7.136,25.0,150,150.0,0
59.023,5.821,39.554,15.55,7.136,25.0,150,150.0,0
59.124,6.016,40.241,15.8,7.136,25.0,150,150.0,0
59.226,6.213,40.927,16.05,7.136,25.0,150,150.0,0
59.326,6.413,41.612,16.3,7.136,25.0,150,150.0,0
59.426,6.616,42.296,16.55,7.136,25.0,150,150.0,0
59.527,6.823,42.979,16.8,7.136,25.0,150,150.0,0
59.626,7.032,43.661,17.05,7.136,25.0,150,150.0,0
59.727,7.244,44.342,17.3,7.136,25.0,150,150.0,0
59.827,7.459,45.023,17.55,7.136,25.0,150,150.0,0
59.929,7.677,45.702,17.8,7.136,25.0,150,150.0,0
60.029,7.899,46.38,18.05,7.136,25.0,150,150.0,0
60.13,8.123,47.058,18.3,7.136,25.0,150,150.0,0
60.231,8.35,47.734,18.55,7.136,25.0,150,150.0,0
60.331,8.58,48.41,18.8,7.136,25.0,150,150.0,0
60.434,8.812,49.084,19.05,7.136,25.0,150,150.0,0
60.533,9.048,49.758,19.3,7.136,25.0,150,150.0,0
60.634,9.287,50.43,19.55,7.136,25.0,150,150.0,0
60.734,9.529,51.102,19.8,7.136,25.0,150,150.0,0
60.833,9.773,51.772,20.05,7.136,25.0,150,150.0,0
60.933,10.021,52.441,20.3,7.136,25.0,150,150.0,0
61.035,10.272,53.11,20.55,7.136,25.0,150,150.0,0
61.135,10.525,53.777,20.8,7.136,25.0,150,150.0,0
61.237,10.781,54.443,21.05,7.136,25.0,150,150.0,0
61.338,11.04,55.107,21.3,7.136,25.0,150,150.0,0
61.438,11.303,55.771,21.55,7.136,25.0,150,150.0,0
61.538,11.568,56.434,21.8,7.136,25.0,150,150.0,0
61.638,11.835,57.095,22.05,7.136,25.0,150,150.0,0
61.739,12.106,57.755,22.3,7.136,25.0,150,150.0,0
61.839,12.38,58.414,22.55,7.136,25.0,150,150.0,0
61.941,12.656,59.072,22.8,7.136,25.0,150,150.0,0
62.041,12.936,59.729,23.05,7.136,25.0,150,150.0,0
62.143,13.218,60.384,23.3,7.136,25.0,150,150.0,0
62.243,13.503,61.038,23.55,7.136,25.0,150,150.0,0
62.345,13.791,61.691,23.8,7.136,25.0,150,150.0,0
62.446,14.061,62.297,24.05,6.633,25.0,50,137.5,0
62.546,14.315,62.859,24.3,6.166,25.0,50,125.0,0
62.646,14.553,63.38,24.55,5.732,25.0,50,112.5,0
62.747,14.777,63.864,24.8,5.329,25.0,50,100.0,0
62.846,14.987,64.313,25.05,4.954,25.0,50,87.5,0
62.946,15.183,64.729,25.3,4.605,25.0,50,75.0,0
63.047,15.368,65.115,25.55,4.281,25.0,50,62.5,0
63.148,15.541,65.474,25.8,3.979,25.0,50,50.0,0
63.248,15.704,65.806,26.05,3.699,25.0,50,50.0,0
63.349,0.0,0.0,0.0,0.0,0.0,50,50.0,0
63.45,0.0,0.0,0.0,0.0,0.0,50,50.0,0
63.551,0.0,0.0,0.0,0.0,0.0,50,50.0,0
63.651,0.0,0.0,0.0,0.0,0.0,50,50.0,0
63.751,0.0,0.0,0.0,0.0,0.0,50,50.0,0
63.853,0.0,0.0,0.0,0.0,0.0,50,50.0,0
63.952,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.053,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.154,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.255,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.356,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.456,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.556,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.656,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.756,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.856,0.0,0.0,0.0,0.0,0.0,50,50.0,0
64.958,0.0,0.0,0.0,0.0,0.0,50,50.0,0
65.06,0.0,0.0,0.0,0.0,0.0,50,50.0,0
65.159,0.0,0.0,0.0,0.0,0.0,50,50.0,0
65.26,0.0,0.0,0.0,0.0,3.0,50,50.0,0
65.36,0.0,0.0,0.0,0.0,6.0,50,50.0,0
65.462,0.0,0.0,0.0,0.0,9.0,50,50.0,0
65.562,0.0,0.0,0.0,0.0,12.0,50,50.0,0
65.663,0.0,0.0,0.0,0.0,15.0,50,50.0,0
65.764,0.0,0.0,0.0,0.0,18.0,50,50.0,0
65.865,0.0,0.0,0.0,0.0,21.0,150,62.5,0
65.964,0.0,0.084,0.24,0.84,24.0,150,75.0,0
66.064,0.002,0.273,0.49,1.889,25.0,150,87.5,0
66.165,0.006,0.567,0.74,2.938,25.0,150,100.0,0
66.265,0.013,0.965,0.99,3.988,25.0,150,112.5,0
66.366,0.024,1.469,1.24,5.037,25.0,150,125.0,0
66.466,0.039,2.077,1.49,6.086,25.0,150,137.5,0
66.567,0.061,2.791,1.74,7.136,25.0,150,150.0,0
66.667,0.086,3.504,1.99,7.136,25.0,150,150.0,0
66.767,0.114,4.217,2.24,7.136,25.0,150,150.0,0
66.868,0.145,4.93,2.49,7.136,25.0,150,150.0,0
66.969,0.179,5.642,2.74,7.136,25.0,150,150.0,0
67.07,0.216,6.355,2.99,7.136,25.0,150,150.0,0
67.17,0.256,7.068,3.24,7.136,25.0,150,150.0,0
67.272,0.3,7.78,3.49,7.136,25.0,150,150.0,0
67.371,0.346,8.492,3.74,7.136,25.0,150,150.0,0
67.472,0.396,9.204,3.99,7.136,25.0,150,150.0,0
67.573,0.445,9.865,4.24,6.633,25.0,50,137.5,0
67.673,0.0,0.0,0.0,0.0,0.0,50,50.0,0
67.772,0.0,0.0,0.0,0.0,0.0,50,50.0,0
67.873,0.0,0.0,0.0,0.0,0.0,50,50.0,0
67.973,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.072,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.172,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.272,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.373,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.473,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.574,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.673,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.774,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.874,0.0,0.0,0.0,0.0,0.0,50,50.0,0
68.975,0.0,0.0,0.0,0.0,0.0,50,50.0,0
69.076,0.0,0.0,0.0,0.0,3.0,50,50.0,0
69.177,0.0,0.0,0.0,0.0,6.0,50,50.0,0
69.278,0.0,0.0,0.0,0.0,9.0,50,50.0,0
69.379,0.0,0.0,0.0,0.0,12.0,50,50.0,0
69.479,0.0,0.0,0.0,0.0,15.0,50,50.0,0
69.58,0.0,0.0,0.0,0.0,18.0,50,50.0,0
69.68,0.0,0.0,0.0,0.0,21.0,50,50.0,0
69.782,0.0,0.0,0.0,0.0,24.0,50,50.0,0
69.881,0.0,0.0,0.0,0.0,25.0,50,50.0,0
69.982,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.083,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.183,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.283,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.384,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.483,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.584,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.685,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.784,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.885,0.0,0.0,0.0,0.0,25.0,50,50.0,0
70.986,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.087,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.187,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.289,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.389,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.49,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.591,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.691,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.791,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.892,0.0,0.0,0.0,0.0,25.0,50,50.0,0
71.991,0.0,0.0,0.0,0.0,25.0,50,50.0,0
72.092,0.0,0.0,0.0,0.0,25.0,50,50.0,0
72.193,0.0,0.0,0.0,0.0,25.0,50,50.0,0
72.294,0.0,0.0,0.0,0.0,25.0,50,50.0,0
72.394,0.0,0.0,0.0,0.0,25.0,50,50.0,0
72.495,0.0,0.0,0.0,0.0,25.0,50,50.0,0
72.596,0.0,0.0,0.0,0.0,25.0,50,50.0,0
72.697,0.0,0.0,0.0,0.0,25.0,150,62.5,0
72.796,0.0,0.084,0.25,0.84,25.0,150,75.0,0
72.896,0.002,0.273,0.5,1.889,25.0,150,87.5,0
72.996,0.006,0.567,0.75,2.938,25.0,150,100.0,0
73.098,0.013,0.965,1.0,3.988,25.0,150,112.5,0
73.198,0.024,1.469,1.25,5.037,25.0,150,125.0,0
73.299,0.04,2.077,1.5,6.086,25.0,150,137.5,0
73.399,0.062,2.791,1.75,7.136,25.0,150,150.0,0
73.5,0.086,3.504,2.0,7.136,25.0,150,150.0,0
73.601,0.114,4.217,2.25,7.136,25.0,150,150.0,0
73.701,0.146,4.93,2.5,7.136,25.0,150,150.0,0
73.8,0.18,5.642,2.75,7.136,25.0,150,150.0,0
73.901,0.217,6.355,3.0,7.136,25.0,150,150.0,0
74.002,0.258,7.067,3.25,7.136,25.0,150,150.0,0
74.102,0.301,7.78,3.5,7.136,25.0,150,150.0,0
74.202,0.348,8.492,3.75,7.136,25.0,150,150.0,0
74.303,0.398,9.204,4.0,7.136,25.0,150,150.0,0
74.403,0.451,9.915,4.25,7.136,25.0,150,150.0,0
74.503,0.506,10.627,4.5,7.136,25.0,150,150.0,0
74.604,0.566,11.338,4.75,7.136,25.0,150,150.0,0
74.705,0.628,12.049,5.0,7.136,25.0,150,150.0,0
74.805,0.693,12.759,5.25,7.136,25.0,150,150.0,0
74.905,0.761,13.469,5.5,7.136,25.0,150,150.0,0
75.006,0.833,14.179,5.75,7.136,25.0,150,150.0,0
75.107,0.908,14.889,6.0,7.136,25.0,150,150.0,0
75.207,0.985,15.598,6.25,7.136,25.0,150,150.0,0
75.307,1.066,16.307,6.5,7.136,25.0,150,150.0,0
75.408,1.15,17.016,6.75,7.136,25.0,150,150.0,0
75.509,1.237,17.724,7.0,7.136,25.0,150,150.0,0
75.609,1.327,18.432,7.25,7.136,25.0,150,150.0,0
75.709,1.42,19.14,7.5,7.136,25.0,150,150.0,0
75.809,1.516,19.847,7.75,7.136,25.0,150,150.0,0
75.911,1.616,20.553,8.0,7.136,25.0,150,150.0,0
76.01,1.718,21.26,8.25,7.136,25.0,150,150.0,0
76.111,1.823,21.965,8.5,7.136,25.0,150,150.0,0
76.21,1.932,22.671,8.75,7.136,25.0,150,150.0,0
76.313,2.044,23.375,9.0,7.136,25.0,150,150.0,0
76.412,2.158,24.08,9.25,7.136,25.0,150,150.0,0
76.513,2.276,24.784,9.5,7.136,25.0,150,150.0,0
76.613,2.397,25.487,9.75,7.136,25.0,150,150.0,0
76.714,2.521,26.19,10.0,7.136,25.0,150,150.0,0
76.815,2.648,26.892,10.25,7.136,25.0,150,150.0,0
76.915,2.778,27.593,10.5,7.136,25.0,150,150.0,0
77.017,2.911,28.294,10.75,7.136,25.0,150,150.0,0
77.117,3.047,28.995,11.0,7.136,25.0,150,150.0,0
77.218,3.186,29.695,11.25,7.136,25.0,150,150.0,0
77.318,3.329,30.394,11.5,7.136,25.0,150,150.0,0
77.418,3.474,31.093,11.75,7.136,25.0,150,150.0,0
77.519,3.622,31.791,12.0,7.136,25.0,150,150.0,0
77.619,3.774,32.488,12.25,7.136,25.0,150,150.0,0
77.719,3.928,33.185,12.5,7.136,25.0,150,150.0,0
77.821,4.086,33.881,12.75,7.136,25.0,150,150.0,0
77.922,4.246,34.576,13.0,7.136,25.0,150,150.0,0
78.022,4.41,35.27,13.25,7.136,25.0,150,150.0,0
78.123,4.576,35.964,13.5,7.136,25.0,150,150.0,0
78.224,4.746,36.657,13.75,7.136,25.0,150,150.0,0
78.323,4.919,37.35,14.0,7.136,25.0,150,150.0,0
78.424,5.094,38.041,14.25,7.136,25.0,150,150.0,0
78.526,5.273,38.732,14.5,7.136,25.0,150,150.0,0
78.626,5.455,39.422,14.75,7.136,25.0,150,150.0,0
78.728,5.639,40.112,15.0,7.136,25.0,150,150.0,0
78.828,5.827,40.8,15.25,7.136,25.0,150,150.0,0
78.927,6.018,41.488,15.5,7.136,25.0,150,150.0,0
79.027,6.211,42.175,15.75,7.136,25.0,150,150.0,0
79.129,6.408,42.86,16.0,7.136,25.0,150,150.0,0
79.228,6.608,43.546,16.25,7.136,25.0,150,150.0,0
79.327,6.81,44.23,16.5,7.136,25.0,150,150.0,0
79.428,7.016,44.913,16.75,7.136,25.0,150,150.0,0
79.527,7.225,45.595,17.0,7.136,25.0,150,150.0,0
79.628,7.436,46.277,17.25,7.136,25.0,150,150.0,0
79.729,7.651,46.957,17.5,7.136,25.0,150,150.0,0
79.83,7.868,47.637,17.75,7.136,25.0,150,150.0,0
79.93,8.089,48.316,18.0,7.136,25.0,150,150.0,0
80.031,8.312,48.993,18.25,7.136,25.0,150,150.0,0
80.132,8.539,49.67,18.5,7.136,25.0,150,150.0,0
80.233,8.768,50.346,18.75,7.136,25.0,150,150.0,0
80.333,9.0,51.021,19.0,7.136,25.0,150,150.0,0
80.433,9.236,51.694,19.25,7.136,25.0,150,150.0,0
80.533,9.474,52.367,19.5,7.136,25.0,150,150.0,0
80.634,9.715,53.039,19.75,7.136,25.0,150,150.0,0
80.735,9.959,53.709,20.0,7.136,25.0,150,150.0,0
80.834,10.206,54.379,20.25,7.136,25.0,150,150.0,0
80.935,10.456,55.047,20.5,7.136,25.0,150,150.0,0
81.037,10.709,55.714,20.75,7.136,25.0,150,150.0,0
81.138,10.964,56.38,21.0,7.136,25.0,150,150.0,0
